Job started at: 2025年 08月 02日 星期六 12:17:36 CST
Running on node: master
CUDA devices: 0
Python path: /home/guest/Others/DECODE_rewrite:
Working directory: /home/guest/Others/DECODE_rewrite/neuronal_network_v2
CUDA available: True
GPU count: 1
Current device: 0
Starting training...
使用设备: cuda
模型参数数量: 65,680,774
2025-08-02 12:17:43,607 - neuronal_network_v2.utils.factories - INFO - 创建优化器: adam, 参数: {'lr': 0.0001, 'betas': (0.9, 0.999), 'eps': 1e-08, 'weight_decay': 1e-05}
2025-08-02 12:17:43,608 - neuronal_network_v2.utils.factories - INFO - 创建调度器: cosineannealinglr, 参数: {'T_max': 100, 'eta_min': 1e-06}
创建数据集...
找到 100 个样本目录
训练样本: 70, 验证样本: 20, 测试样本: 10
找到训练数据文件: 70 个
找到验证数据文件: 20 个
Built index with 70 samples from 70 files
Built index with 20 samples from 20 files
训练批次数: 9, 验证批次数: 3
2025-08-02 13:25:39,279 - DECODE_Trainer - INFO - Epoch 454/N/A - 8.60s - train_loss: 0.850323 - val_loss: 0.860701 - lr: 4.43e-05
2025-08-02 13:25:47,724 - DECODE_Trainer - INFO - Epoch 455/N/A - 8.44s - train_loss: 0.850307 - val_loss: 0.860621 - lr: 4.28e-05
2025-08-02 13:25:56,198 - DECODE_Trainer - INFO - Epoch 456/N/A - 8.47s - train_loss: 0.850218 - val_loss: 0.860770 - lr: 4.12e-05
2025-08-02 13:26:04,709 - DECODE_Trainer - INFO - Epoch 457/N/A - 8.51s - train_loss: 0.850204 - val_loss: 0.860528 - lr: 3.97e-05
2025-08-02 13:26:12,842 - DECODE_Trainer - INFO - Epoch 458/N/A - 8.13s - train_loss: 0.850099 - val_loss: 0.860767 - lr: 3.82e-05
2025-08-02 13:26:20,998 - DECODE_Trainer - INFO - Epoch 459/N/A - 8.15s - train_loss: 0.773131 - val_loss: 0.717198 - lr: 3.67e-05
2025-08-02 13:26:29,482 - DECODE_Trainer - INFO - Epoch 460/N/A - 8.48s - train_loss: 0.801662 - val_loss: 0.860877 - lr: 3.52e-05
2025-08-02 13:26:31,314 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_460.pth
2025-08-02 13:26:42,755 - DECODE_Trainer - INFO - Epoch 461/N/A - 8.62s - train_loss: 0.849907 - val_loss: 0.860875 - lr: 3.37e-05
2025-08-02 13:26:50,935 - DECODE_Trainer - INFO - Epoch 462/N/A - 8.18s - train_loss: 0.849894 - val_loss: 0.860787 - lr: 3.23e-05
2025-08-02 13:26:59,632 - DECODE_Trainer - INFO - Epoch 463/N/A - 8.70s - train_loss: 0.849763 - val_loss: 0.860772 - lr: 3.08e-05
2025-08-02 13:27:07,790 - DECODE_Trainer - INFO - Epoch 464/N/A - 8.16s - train_loss: 0.849774 - val_loss: 0.861004 - lr: 2.94e-05
2025-08-02 13:27:16,371 - DECODE_Trainer - INFO - Epoch 465/N/A - 8.58s - train_loss: 0.849850 - val_loss: 0.860948 - lr: 2.80e-05
2025-08-02 13:27:25,195 - DECODE_Trainer - INFO - Epoch 466/N/A - 8.82s - train_loss: 0.849730 - val_loss: 0.860696 - lr: 2.67e-05
2025-08-02 13:27:33,761 - DECODE_Trainer - INFO - Epoch 467/N/A - 8.57s - train_loss: 0.837572 - val_loss: 0.717494 - lr: 2.53e-05
2025-08-02 13:27:41,931 - DECODE_Trainer - INFO - Epoch 468/N/A - 8.17s - train_loss: 0.736282 - val_loss: 0.860753 - lr: 2.40e-05
2025-08-02 13:27:50,090 - DECODE_Trainer - INFO - Epoch 469/N/A - 8.16s - train_loss: 0.849563 - val_loss: 0.860959 - lr: 2.27e-05
2025-08-02 13:27:58,279 - DECODE_Trainer - INFO - Epoch 470/N/A - 8.19s - train_loss: 0.849466 - val_loss: 0.860729 - lr: 2.14e-05
2025-08-02 13:28:00,052 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_470.pth
2025-08-02 13:28:11,404 - DECODE_Trainer - INFO - Epoch 471/N/A - 8.75s - train_loss: 0.849363 - val_loss: 0.860917 - lr: 2.02e-05
2025-08-02 13:28:20,028 - DECODE_Trainer - INFO - Epoch 472/N/A - 8.62s - train_loss: 0.849318 - val_loss: 0.860913 - lr: 1.89e-05
2025-08-02 13:28:28,187 - DECODE_Trainer - INFO - Epoch 473/N/A - 8.16s - train_loss: 0.849390 - val_loss: 0.860919 - lr: 1.78e-05
2025-08-02 13:28:37,081 - DECODE_Trainer - INFO - Epoch 474/N/A - 8.89s - train_loss: 0.849270 - val_loss: 0.860924 - lr: 1.66e-05
2025-08-02 13:28:45,594 - DECODE_Trainer - INFO - Epoch 475/N/A - 8.51s - train_loss: 0.849258 - val_loss: 0.861043 - lr: 1.55e-05
2025-08-02 13:28:54,055 - DECODE_Trainer - INFO - Epoch 476/N/A - 8.46s - train_loss: 0.707609 - val_loss: 0.746282 - lr: 1.44e-05
2025-08-02 13:29:02,643 - DECODE_Trainer - INFO - Epoch 477/N/A - 8.59s - train_loss: 0.849173 - val_loss: 0.861001 - lr: 1.34e-05
2025-08-02 13:29:10,782 - DECODE_Trainer - INFO - Epoch 478/N/A - 8.14s - train_loss: 0.849133 - val_loss: 0.860994 - lr: 1.24e-05
2025-08-02 13:29:19,073 - DECODE_Trainer - INFO - Epoch 479/N/A - 8.29s - train_loss: 0.849101 - val_loss: 0.860994 - lr: 1.14e-05
2025-08-02 13:29:27,210 - DECODE_Trainer - INFO - Epoch 480/N/A - 8.14s - train_loss: 0.849067 - val_loss: 0.861154 - lr: 1.05e-05
2025-08-02 13:29:29,157 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_480.pth
2025-08-02 13:29:40,671 - DECODE_Trainer - INFO - Epoch 481/N/A - 8.87s - train_loss: 0.849058 - val_loss: 0.861042 - lr: 9.56e-06
2025-08-02 13:29:49,527 - DECODE_Trainer - INFO - Epoch 482/N/A - 8.85s - train_loss: 0.849015 - val_loss: 0.861090 - lr: 8.71e-06
2025-08-02 13:29:58,265 - DECODE_Trainer - INFO - Epoch 483/N/A - 8.74s - train_loss: 0.849015 - val_loss: 0.861093 - lr: 7.89e-06
2025-08-02 13:30:06,884 - DECODE_Trainer - INFO - Epoch 484/N/A - 8.62s - train_loss: 0.772239 - val_loss: 0.717584 - lr: 7.12e-06
2025-08-02 13:30:15,462 - DECODE_Trainer - INFO - Epoch 485/N/A - 8.58s - train_loss: 0.800203 - val_loss: 0.861131 - lr: 6.40e-06
2025-08-02 13:30:23,960 - DECODE_Trainer - INFO - Epoch 486/N/A - 8.50s - train_loss: 0.848868 - val_loss: 0.861130 - lr: 5.71e-06
2025-08-02 13:30:32,107 - DECODE_Trainer - INFO - Epoch 487/N/A - 8.14s - train_loss: 0.848869 - val_loss: 0.861110 - lr: 5.07e-06
2025-08-02 13:30:40,301 - DECODE_Trainer - INFO - Epoch 488/N/A - 8.19s - train_loss: 0.848844 - val_loss: 0.861165 - lr: 4.48e-06
2025-08-02 13:30:48,753 - DECODE_Trainer - INFO - Epoch 489/N/A - 8.45s - train_loss: 0.848835 - val_loss: 0.861174 - lr: 3.93e-06
2025-08-02 13:30:57,367 - DECODE_Trainer - INFO - Epoch 490/N/A - 8.61s - train_loss: 0.848805 - val_loss: 0.861158 - lr: 3.42e-06
2025-08-02 13:30:59,314 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_490.pth
2025-08-02 13:31:10,506 - DECODE_Trainer - INFO - Epoch 491/N/A - 8.42s - train_loss: 0.848799 - val_loss: 0.861153 - lr: 2.97e-06
2025-08-02 13:31:19,460 - DECODE_Trainer - INFO - Epoch 492/N/A - 8.95s - train_loss: 0.836561 - val_loss: 0.717661 - lr: 2.56e-06
2025-08-02 13:31:27,611 - DECODE_Trainer - INFO - Epoch 493/N/A - 8.15s - train_loss: 0.735422 - val_loss: 0.746500 - lr: 2.19e-06
2025-08-02 13:31:35,734 - DECODE_Trainer - INFO - Epoch 494/N/A - 8.12s - train_loss: 0.848765 - val_loss: 0.861193 - lr: 1.88e-06
2025-08-02 13:31:44,565 - DECODE_Trainer - INFO - Epoch 495/N/A - 8.83s - train_loss: 0.848755 - val_loss: 0.861186 - lr: 1.61e-06
2025-08-02 13:31:53,157 - DECODE_Trainer - INFO - Epoch 496/N/A - 8.59s - train_loss: 0.848743 - val_loss: 0.861198 - lr: 1.39e-06
2025-08-02 13:32:01,328 - DECODE_Trainer - INFO - Epoch 497/N/A - 8.17s - train_loss: 0.848736 - val_loss: 0.861209 - lr: 1.22e-06
2025-08-02 13:32:09,464 - DECODE_Trainer - INFO - Epoch 498/N/A - 8.13s - train_loss: 0.848731 - val_loss: 0.861213 - lr: 1.10e-06
2025-08-02 13:32:17,596 - DECODE_Trainer - INFO - Epoch 499/N/A - 8.13s - train_loss: 0.848727 - val_loss: 0.861206 - lr: 1.02e-06
2025-08-02 13:32:26,787 - DECODE_Trainer - INFO - Epoch 500/N/A - 9.19s - train_loss: 0.848725 - val_loss: 0.861203 - lr: 1.00e-06
2025-08-02 13:32:28,754 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_500.pth
2025-08-02 13:32:40,508 - DECODE_Trainer - INFO - Epoch 501/N/A - 8.94s - train_loss: 0.707265 - val_loss: 0.746428 - lr: 1.02e-06
2025-08-02 13:32:49,767 - DECODE_Trainer - INFO - Epoch 502/N/A - 9.26s - train_loss: 0.848723 - val_loss: 0.861203 - lr: 1.10e-06
2025-08-02 13:32:58,662 - DECODE_Trainer - INFO - Epoch 503/N/A - 8.89s - train_loss: 0.848720 - val_loss: 0.861220 - lr: 1.22e-06
2025-08-02 13:33:07,152 - DECODE_Trainer - INFO - Epoch 504/N/A - 8.49s - train_loss: 0.848722 - val_loss: 0.861222 - lr: 1.39e-06
2025-08-02 13:33:15,612 - DECODE_Trainer - INFO - Epoch 505/N/A - 8.46s - train_loss: 0.848723 - val_loss: 0.861226 - lr: 1.61e-06
2025-08-02 13:33:24,077 - DECODE_Trainer - INFO - Epoch 506/N/A - 8.46s - train_loss: 0.848720 - val_loss: 0.861215 - lr: 1.88e-06
2025-08-02 13:33:32,635 - DECODE_Trainer - INFO - Epoch 507/N/A - 8.56s - train_loss: 0.848731 - val_loss: 0.861233 - lr: 2.19e-06
2025-08-02 13:33:41,579 - DECODE_Trainer - INFO - Epoch 508/N/A - 8.94s - train_loss: 0.848733 - val_loss: 0.861220 - lr: 2.56e-06
2025-08-02 13:33:50,121 - DECODE_Trainer - INFO - Epoch 509/N/A - 8.54s - train_loss: 0.771781 - val_loss: 0.717695 - lr: 2.97e-06
2025-08-02 13:33:58,609 - DECODE_Trainer - INFO - Epoch 510/N/A - 8.49s - train_loss: 0.800098 - val_loss: 0.861251 - lr: 3.42e-06
2025-08-02 13:34:00,424 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_510.pth
2025-08-02 13:34:11,393 - DECODE_Trainer - INFO - Epoch 511/N/A - 8.16s - train_loss: 0.848748 - val_loss: 0.861242 - lr: 3.93e-06
2025-08-02 13:34:19,567 - DECODE_Trainer - INFO - Epoch 512/N/A - 8.17s - train_loss: 0.848762 - val_loss: 0.861270 - lr: 4.48e-06
2025-08-02 13:34:28,026 - DECODE_Trainer - INFO - Epoch 513/N/A - 8.46s - train_loss: 0.848765 - val_loss: 0.861259 - lr: 5.07e-06
2025-08-02 13:34:36,209 - DECODE_Trainer - INFO - Epoch 514/N/A - 8.18s - train_loss: 0.848770 - val_loss: 0.861247 - lr: 5.71e-06
2025-08-02 13:34:44,369 - DECODE_Trainer - INFO - Epoch 515/N/A - 8.16s - train_loss: 0.848773 - val_loss: 0.861252 - lr: 6.40e-06
2025-08-02 13:34:52,830 - DECODE_Trainer - INFO - Epoch 516/N/A - 8.46s - train_loss: 0.848775 - val_loss: 0.861256 - lr: 7.12e-06
2025-08-02 13:35:00,975 - DECODE_Trainer - INFO - Epoch 517/N/A - 8.14s - train_loss: 0.836536 - val_loss: 0.717752 - lr: 7.89e-06
2025-08-02 13:35:09,577 - DECODE_Trainer - INFO - Epoch 518/N/A - 8.60s - train_loss: 0.723538 - val_loss: 0.746642 - lr: 8.71e-06
2025-08-02 13:35:18,159 - DECODE_Trainer - INFO - Epoch 519/N/A - 8.58s - train_loss: 0.848812 - val_loss: 0.861257 - lr: 9.56e-06
2025-08-02 13:35:26,324 - DECODE_Trainer - INFO - Epoch 520/N/A - 8.16s - train_loss: 0.848849 - val_loss: 0.861326 - lr: 1.05e-05
2025-08-02 13:35:27,991 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_520.pth
2025-08-02 13:35:39,799 - DECODE_Trainer - INFO - Epoch 521/N/A - 9.18s - train_loss: 0.848866 - val_loss: 0.861325 - lr: 1.14e-05
2025-08-02 13:35:47,993 - DECODE_Trainer - INFO - Epoch 522/N/A - 8.19s - train_loss: 0.848843 - val_loss: 0.861298 - lr: 1.24e-05
2025-08-02 13:35:56,450 - DECODE_Trainer - INFO - Epoch 523/N/A - 8.46s - train_loss: 0.848874 - val_loss: 0.861402 - lr: 1.34e-05
2025-08-02 13:36:04,622 - DECODE_Trainer - INFO - Epoch 524/N/A - 8.17s - train_loss: 0.848888 - val_loss: 0.861359 - lr: 1.44e-05
2025-08-02 13:36:13,169 - DECODE_Trainer - INFO - Epoch 525/N/A - 8.55s - train_loss: 0.848956 - val_loss: 0.861250 - lr: 1.55e-05
2025-08-02 13:36:21,500 - DECODE_Trainer - INFO - Epoch 526/N/A - 8.33s - train_loss: 0.707416 - val_loss: 0.746573 - lr: 1.66e-05
2025-08-02 13:36:29,909 - DECODE_Trainer - INFO - Epoch 527/N/A - 8.41s - train_loss: 0.848910 - val_loss: 0.861238 - lr: 1.78e-05
2025-08-02 13:36:38,777 - DECODE_Trainer - INFO - Epoch 528/N/A - 8.87s - train_loss: 0.848975 - val_loss: 0.861190 - lr: 1.89e-05
2025-08-02 13:36:46,944 - DECODE_Trainer - INFO - Epoch 529/N/A - 8.16s - train_loss: 0.848971 - val_loss: 0.861300 - lr: 2.02e-05
2025-08-02 13:36:55,117 - DECODE_Trainer - INFO - Epoch 530/N/A - 8.17s - train_loss: 0.848975 - val_loss: 0.861334 - lr: 2.14e-05
2025-08-02 13:36:57,049 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_530.pth
2025-08-02 13:37:07,849 - DECODE_Trainer - INFO - Epoch 531/N/A - 8.15s - train_loss: 0.849215 - val_loss: 0.861180 - lr: 2.27e-05
2025-08-02 13:37:16,022 - DECODE_Trainer - INFO - Epoch 532/N/A - 8.17s - train_loss: 0.849062 - val_loss: 0.861341 - lr: 2.40e-05
2025-08-02 13:37:24,502 - DECODE_Trainer - INFO - Epoch 533/N/A - 8.48s - train_loss: 0.849095 - val_loss: 0.861136 - lr: 2.53e-05
2025-08-02 13:37:32,701 - DECODE_Trainer - INFO - Epoch 534/N/A - 8.20s - train_loss: 0.771971 - val_loss: 0.717590 - lr: 2.67e-05
2025-08-02 13:37:41,259 - DECODE_Trainer - INFO - Epoch 535/N/A - 8.56s - train_loss: 0.800470 - val_loss: 0.861232 - lr: 2.80e-05
2025-08-02 13:37:50,256 - DECODE_Trainer - INFO - Epoch 536/N/A - 8.99s - train_loss: 0.849136 - val_loss: 0.861374 - lr: 2.94e-05
2025-08-02 13:37:58,782 - DECODE_Trainer - INFO - Epoch 537/N/A - 8.52s - train_loss: 0.849067 - val_loss: 0.861256 - lr: 3.08e-05
2025-08-02 13:38:07,346 - DECODE_Trainer - INFO - Epoch 538/N/A - 8.56s - train_loss: 0.849208 - val_loss: 0.861313 - lr: 3.23e-05
2025-08-02 13:38:15,508 - DECODE_Trainer - INFO - Epoch 539/N/A - 8.16s - train_loss: 0.849279 - val_loss: 0.861056 - lr: 3.37e-05
2025-08-02 13:38:23,656 - DECODE_Trainer - INFO - Epoch 540/N/A - 8.15s - train_loss: 0.849203 - val_loss: 0.861262 - lr: 3.52e-05
2025-08-02 13:38:25,652 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_540.pth
2025-08-02 13:38:36,990 - DECODE_Trainer - INFO - Epoch 541/N/A - 8.54s - train_loss: 0.849446 - val_loss: 0.861069 - lr: 3.67e-05
2025-08-02 13:38:45,806 - DECODE_Trainer - INFO - Epoch 542/N/A - 8.81s - train_loss: 0.837108 - val_loss: 0.717562 - lr: 3.82e-05
2025-08-02 13:38:54,519 - DECODE_Trainer - INFO - Epoch 543/N/A - 8.71s - train_loss: 0.735938 - val_loss: 0.861078 - lr: 3.97e-05
2025-08-02 13:39:02,679 - DECODE_Trainer - INFO - Epoch 544/N/A - 8.16s - train_loss: 0.849254 - val_loss: 0.861128 - lr: 4.12e-05
2025-08-02 13:39:11,752 - DECODE_Trainer - INFO - Epoch 545/N/A - 9.07s - train_loss: 0.849370 - val_loss: 0.860976 - lr: 4.28e-05
2025-08-02 13:39:20,135 - DECODE_Trainer - INFO - Epoch 546/N/A - 8.38s - train_loss: 0.849391 - val_loss: 0.860937 - lr: 4.43e-05
2025-08-02 13:39:28,660 - DECODE_Trainer - INFO - Epoch 547/N/A - 8.52s - train_loss: 0.849616 - val_loss: 0.861023 - lr: 4.58e-05
2025-08-02 13:39:37,235 - DECODE_Trainer - INFO - Epoch 548/N/A - 8.57s - train_loss: 0.849381 - val_loss: 0.861156 - lr: 4.74e-05
2025-08-02 13:39:45,559 - DECODE_Trainer - INFO - Epoch 549/N/A - 8.32s - train_loss: 0.849476 - val_loss: 0.861110 - lr: 4.89e-05
2025-08-02 13:39:53,740 - DECODE_Trainer - INFO - Epoch 550/N/A - 8.18s - train_loss: 0.849468 - val_loss: 0.860665 - lr: 5.05e-05
2025-08-02 13:39:55,588 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_550.pth
2025-08-02 13:40:06,748 - DECODE_Trainer - INFO - Epoch 551/N/A - 8.61s - train_loss: 0.707798 - val_loss: 0.746396 - lr: 5.21e-05
2025-08-02 13:40:15,209 - DECODE_Trainer - INFO - Epoch 552/N/A - 8.46s - train_loss: 0.849502 - val_loss: 0.860950 - lr: 5.36e-05
2025-08-02 13:40:23,795 - DECODE_Trainer - INFO - Epoch 553/N/A - 8.58s - train_loss: 0.849643 - val_loss: 0.861293 - lr: 5.52e-05
2025-08-02 13:40:31,965 - DECODE_Trainer - INFO - Epoch 554/N/A - 8.17s - train_loss: 0.850316 - val_loss: 0.862190 - lr: 5.67e-05
2025-08-02 13:40:40,831 - DECODE_Trainer - INFO - Epoch 555/N/A - 8.86s - train_loss: 0.919745 - val_loss: 0.962038 - lr: 5.82e-05
2025-08-02 13:40:49,511 - DECODE_Trainer - INFO - Epoch 556/N/A - 8.68s - train_loss: 0.909723 - val_loss: 0.615418 - lr: 5.98e-05
2025-08-02 13:40:53,025 - DECODE_Trainer - INFO - Saved best model to checkpoints/best_model.pth
2025-08-02 13:41:01,599 - DECODE_Trainer - INFO - Epoch 557/N/A - 8.57s - train_loss: 0.612842 - val_loss: 0.758206 - lr: 6.13e-05
2025-08-02 13:41:09,927 - DECODE_Trainer - INFO - Epoch 558/N/A - 8.33s - train_loss: 0.747859 - val_loss: 0.739676 - lr: 6.28e-05
2025-08-02 13:41:18,997 - DECODE_Trainer - INFO - Epoch 559/N/A - 9.07s - train_loss: 0.735783 - val_loss: 0.731128 - lr: 6.43e-05
2025-08-02 13:41:27,136 - DECODE_Trainer - INFO - Epoch 560/N/A - 8.14s - train_loss: 0.807714 - val_loss: 0.871721 - lr: 6.58e-05
2025-08-02 13:41:29,110 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_560.pth
2025-08-02 13:41:40,169 - DECODE_Trainer - INFO - Epoch 561/N/A - 8.41s - train_loss: 0.869251 - val_loss: 0.867137 - lr: 6.73e-05
2025-08-02 13:41:48,724 - DECODE_Trainer - INFO - Epoch 562/N/A - 8.55s - train_loss: 0.865175 - val_loss: 0.864501 - lr: 6.87e-05
2025-08-02 13:41:56,867 - DECODE_Trainer - INFO - Epoch 563/N/A - 8.14s - train_loss: 0.862830 - val_loss: 0.862625 - lr: 7.02e-05
2025-08-02 13:42:05,028 - DECODE_Trainer - INFO - Epoch 564/N/A - 8.16s - train_loss: 0.861166 - val_loss: 0.861746 - lr: 7.16e-05
2025-08-02 13:42:13,511 - DECODE_Trainer - INFO - Epoch 565/N/A - 8.48s - train_loss: 0.860080 - val_loss: 0.860387 - lr: 7.30e-05
2025-08-02 13:42:22,024 - DECODE_Trainer - INFO - Epoch 566/N/A - 8.51s - train_loss: 0.859103 - val_loss: 0.859511 - lr: 7.43e-05
2025-08-02 13:42:31,062 - DECODE_Trainer - INFO - Epoch 567/N/A - 9.04s - train_loss: 0.846016 - val_loss: 0.715836 - lr: 7.57e-05
2025-08-02 13:42:39,221 - DECODE_Trainer - INFO - Epoch 568/N/A - 8.16s - train_loss: 0.743714 - val_loss: 0.858807 - lr: 7.70e-05
2025-08-02 13:42:47,412 - DECODE_Trainer - INFO - Epoch 569/N/A - 8.19s - train_loss: 0.857170 - val_loss: 0.858379 - lr: 7.83e-05
2025-08-02 13:42:55,842 - DECODE_Trainer - INFO - Epoch 570/N/A - 8.43s - train_loss: 0.857085 - val_loss: 0.857955 - lr: 7.96e-05
2025-08-02 13:42:57,806 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_570.pth
2025-08-02 13:43:09,423 - DECODE_Trainer - INFO - Epoch 571/N/A - 8.94s - train_loss: 0.856528 - val_loss: 0.857625 - lr: 8.08e-05
2025-08-02 13:43:17,618 - DECODE_Trainer - INFO - Epoch 572/N/A - 8.19s - train_loss: 0.856324 - val_loss: 0.858075 - lr: 8.21e-05
2025-08-02 13:43:26,194 - DECODE_Trainer - INFO - Epoch 573/N/A - 8.58s - train_loss: 0.856355 - val_loss: 0.857348 - lr: 8.32e-05
2025-08-02 13:43:34,346 - DECODE_Trainer - INFO - Epoch 574/N/A - 8.15s - train_loss: 0.855972 - val_loss: 0.857370 - lr: 8.44e-05
2025-08-02 13:43:43,418 - DECODE_Trainer - INFO - Epoch 575/N/A - 9.07s - train_loss: 0.855901 - val_loss: 0.857422 - lr: 8.55e-05
2025-08-02 13:43:52,202 - DECODE_Trainer - INFO - Epoch 576/N/A - 8.78s - train_loss: 0.713097 - val_loss: 0.742762 - lr: 8.66e-05
2025-08-02 13:44:00,366 - DECODE_Trainer - INFO - Epoch 577/N/A - 8.16s - train_loss: 0.855643 - val_loss: 0.856828 - lr: 8.76e-05
2025-08-02 13:44:08,541 - DECODE_Trainer - INFO - Epoch 578/N/A - 8.17s - train_loss: 0.855619 - val_loss: 0.857067 - lr: 8.86e-05
2025-08-02 13:44:17,050 - DECODE_Trainer - INFO - Epoch 579/N/A - 8.51s - train_loss: 0.855631 - val_loss: 0.856858 - lr: 8.96e-05
2025-08-02 13:44:25,562 - DECODE_Trainer - INFO - Epoch 580/N/A - 8.51s - train_loss: 0.855566 - val_loss: 0.856812 - lr: 9.05e-05
2025-08-02 13:44:27,380 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_580.pth
2025-08-02 13:44:38,376 - DECODE_Trainer - INFO - Epoch 581/N/A - 8.33s - train_loss: 0.855462 - val_loss: 0.856656 - lr: 9.14e-05
2025-08-02 13:44:46,926 - DECODE_Trainer - INFO - Epoch 582/N/A - 8.55s - train_loss: 0.855354 - val_loss: 0.856377 - lr: 9.23e-05
2025-08-02 13:44:55,421 - DECODE_Trainer - INFO - Epoch 583/N/A - 8.49s - train_loss: 0.855122 - val_loss: 0.856344 - lr: 9.31e-05
2025-08-02 13:45:03,946 - DECODE_Trainer - INFO - Epoch 584/N/A - 8.52s - train_loss: 0.777720 - val_loss: 0.713715 - lr: 9.39e-05
2025-08-02 13:45:12,520 - DECODE_Trainer - INFO - Epoch 585/N/A - 8.57s - train_loss: 0.806039 - val_loss: 0.856263 - lr: 9.46e-05
2025-08-02 13:45:20,999 - DECODE_Trainer - INFO - Epoch 586/N/A - 8.48s - train_loss: 0.854937 - val_loss: 0.856244 - lr: 9.53e-05
2025-08-02 13:45:29,174 - DECODE_Trainer - INFO - Epoch 587/N/A - 8.17s - train_loss: 0.854996 - val_loss: 0.856257 - lr: 9.59e-05
2025-08-02 13:45:37,591 - DECODE_Trainer - INFO - Epoch 588/N/A - 8.41s - train_loss: 0.854984 - val_loss: 0.856563 - lr: 9.65e-05
2025-08-02 13:45:46,085 - DECODE_Trainer - INFO - Epoch 589/N/A - 8.49s - train_loss: 0.869730 - val_loss: 0.956580 - lr: 9.71e-05
2025-08-02 13:45:54,289 - DECODE_Trainer - INFO - Epoch 590/N/A - 8.20s - train_loss: 0.897622 - val_loss: 0.782606 - lr: 9.76e-05
2025-08-02 13:45:56,243 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_590.pth
2025-08-02 13:46:07,285 - DECODE_Trainer - INFO - Epoch 591/N/A - 8.18s - train_loss: 0.725876 - val_loss: 0.753227 - lr: 9.80e-05
2025-08-02 13:46:15,477 - DECODE_Trainer - INFO - Epoch 592/N/A - 8.19s - train_loss: 0.850272 - val_loss: 0.717526 - lr: 9.84e-05
2025-08-02 13:46:23,642 - DECODE_Trainer - INFO - Epoch 593/N/A - 8.16s - train_loss: 0.715744 - val_loss: 0.858926 - lr: 9.88e-05
2025-08-02 13:46:32,221 - DECODE_Trainer - INFO - Epoch 594/N/A - 8.58s - train_loss: 0.857359 - val_loss: 0.858185 - lr: 9.91e-05
2025-08-02 13:46:40,396 - DECODE_Trainer - INFO - Epoch 595/N/A - 8.17s - train_loss: 0.856756 - val_loss: 0.858044 - lr: 9.94e-05
2025-08-02 13:46:48,556 - DECODE_Trainer - INFO - Epoch 596/N/A - 8.16s - train_loss: 0.856177 - val_loss: 0.857138 - lr: 9.96e-05
2025-08-02 13:46:57,097 - DECODE_Trainer - INFO - Epoch 597/N/A - 8.54s - train_loss: 0.855843 - val_loss: 0.857096 - lr: 9.98e-05
2025-08-02 13:47:05,734 - DECODE_Trainer - INFO - Epoch 598/N/A - 8.64s - train_loss: 0.855597 - val_loss: 0.856707 - lr: 9.99e-05
2025-08-02 13:47:14,123 - DECODE_Trainer - INFO - Epoch 599/N/A - 8.39s - train_loss: 0.855352 - val_loss: 0.856540 - lr: 1.00e-04
2025-08-02 13:47:22,569 - DECODE_Trainer - INFO - Epoch 600/N/A - 8.44s - train_loss: 0.855183 - val_loss: 0.856585 - lr: 1.00e-04
2025-08-02 13:47:24,394 - DECODE_Trainer - INFO - Saved checkpoint to checkpoints/checkpoint_epoch_600.pth
2025-08-02 13:47:35,792 - DECODE_Trainer - INFO - Epoch 601/N/A - 8.64s - train_loss: 0.712650 - val_loss: 0.742491 - lr: 1.00e-04
2025-08-02 13:47:43,974 - DECODE_Trainer - INFO - Epoch 602/N/A - 8.18s - train_loss: 0.855070 - val_loss: 0.856329 - lr: 9.99e-05
2025-08-02 13:47:52,832 - DECODE_Trainer - INFO - Epoch 603/N/A - 8.86s - train_loss: 0.854992 - val_loss: 0.856336 - lr: 9.98e-05
2025-08-02 13:48:01,192 - DECODE_Trainer - INFO - Epoch 604/N/A - 8.36s - train_loss: 0.854848 - val_loss: 0.856171 - lr: 9.96e-05
2025-08-02 13:48:09,684 - DECODE_Trainer - INFO - Epoch 605/N/A - 8.49s - train_loss: 0.854746 - val_loss: 0.856139 - lr: 9.94e-05
2025-08-02 13:48:18,583 - DECODE_Trainer - INFO - Epoch 606/N/A - 8.90s - train_loss: 0.854831 - val_loss: 0.856165 - lr: 9.91e-05
